"","StartFY","NAICS","hh_index_lag1"
"903",2002,561591,4287.69444902019
"904",2002,561599,7031.07550667844
"905",2002,561611,2223.44208371377
"906",2002,561612,992.068097144273
"907",2002,561613,5205.84314424287
"908",2002,561621,509.071872109872
"909",2002,561622,1337.43926683765
"910",2002,561710,735.112417543524
"911",2002,561720,187.632805610092
"912",2002,561730,109.496454799436
"913",2002,561740,2913.69065069618
"914",2002,561790,457.74024522282
"915",2002,561910,3650.75054831581
"916",2002,561920,1282.15586852138
"917",2002,561990,822.259128340388
"918",2002,562111,290.973730023266
"919",2002,562112,543.602035783361
"920",2002,562119,433.731954379717
"921",2002,562211,451.224242379921
"922",2002,562212,857.578913037274
"923",2002,562213,2437.92541033147
"924",2002,562219,741.662993467512
"925",2002,562910,780.158910996866
"926",2002,562920,2289.83273197637
"927",2002,562991,501.59316334187
"928",2002,562998,446.242607654949
"929",2002,611110,4564.58477484605
"930",2002,611210,835.123651280251
"931",2002,611310,109.386003094079
"932",2002,611410,4399.82579708764
"933",2002,611420,2675.43104852593
"934",2002,611430,1605.22676517962
"935",2002,611511,5277.80202587633
"936",2002,611512,1888.94631091018
"937",2002,611513,5012.94704017084
"938",2002,611519,3409.67024340235
"939",2002,611610,4753.27467779046
"940",2002,611620,1342.42736698826
"941",2002,611630,1364.16409940482
"942",2002,611691,6564.57420386249
"943",2002,611692,2600.2284497664
"944",2002,611699,1428.86423328948
"945",2002,611710,299.977921655126
"946",2002,621111,927.760621629844
"947",2002,621112,4420.79220381675
"948",2002,621210,1767.66018749582
"949",2002,621310,4017.93787682486
"950",2002,621320,784.703382124683
"951",2002,621330,2682.6860859191
"952",2002,621340,466.35260604047
"953",2002,621391,3930.72063749106
"954",2002,621399,312.072198411717
"955",2002,621410,5800.72139567719
"956",2002,621420,5007.17172336082
"957",2002,621491,1885.68356652953
"958",2002,621493,2709.25167235841
"959",2002,621498,5969.401099525
"960",2002,621511,865.270315393428
"961",2002,621512,1296.86707609078
"962",2002,621610,8028.2439908569
"963",2002,621910,1407.9965578363
"964",2002,621991,1073.9540084879
"965",2002,621999,529.514957988194
"966",2002,622110,806.970674563025
"967",2002,622210,3419.68227763531
"968",2002,622310,0
"969",2002,623110,1388.90571831725
"970",2002,623210,10000
"971",2002,623220,4374.10169863946
"972",2002,623990,5960.07147105349
"973",2002,624110,5551.82802921618
"974",2002,624190,1341.47175683135
"975",2002,624210,0
"976",2002,624221,2838.83177292851
"977",2002,624229,4135.39487379439
"978",2002,624230,1689.78706593122
"979",2002,624310,865.159022940714
"980",2002,624410,1627.50372403291
"981",2002,711110,1784.8605993099
"982",2002,711130,2764.54074765542
"983",2002,711190,10000
"984",2002,711211,7228.45973053313
"985",2002,711219,2601.98899329199
"986",2002,711310,4848.11199702902
"987",2002,711320,7205.46646083298
"988",2002,711410,10000
"989",2002,711510,2661.15070615503
"990",2002,712110,6515.9436028474
"991",2002,712120,4403.25140319956
"992",2002,712190,3882.12683394081
"993",2002,713110,5981.98356163163
"994",2002,713910,5361.51580708728
"995",2002,713920,10000
"996",2002,713930,4085.10143905392
"997",2002,713940,668.803045684704
"998",2002,713950,3951.66406172862
"999",2002,713990,1335.40626761055
"1000",2002,721110,362.016890684353
"1001",2002,721120,1532.14036569288
"1002",2002,721191,10000
"1003",2002,721199,1050.32654446202
"1004",2002,721211,283.513860309608
"1005",2002,721214,8238.21899552445
"1006",2002,721310,2101.26266827704
"1007",2002,722310,321.99552756999
"1008",2002,722320,6002.75778845637
"1009",2002,722330,5463.83071242058
"1010",2002,811111,949.404452209716
"1011",2002,811112,5209.16663979518
"1012",2002,811113,3505.32506719641
"1013",2002,811118,1805.13290180778
"1014",2002,811121,2305.06150769695
"1015",2002,811191,3643.31961584585
"1016",2002,811192,2107.40730700568
"1017",2002,811198,3707.69709264986
"1018",2002,811211,3750.1293228051
"1019",2002,811212,2150.8770408116
"1020",2002,811213,968.020500151903
"1021",2002,811219,1212.75684513994
"1022",2002,811310,1333.07452687009
"1023",2002,811411,5021.71743605076
"1024",2002,811412,2953.74365442994
"1025",2002,811420,5430.6384110067
"1026",2002,811430,10000
"1027",2002,811490,1322.45384392602
"1028",2002,812111,10000
"1029",2002,812112,0
"1030",2002,812199,3360.06067565729
"1031",2002,812210,3405.78460609835
"1032",2002,812220,10000
"1033",2002,812310,0
"1034",2002,812320,877.016880465391
"1035",2002,812331,889.928515273276
"1036",2002,812332,525.213313813945
"1037",2002,812910,3277.57939964487
"1038",2002,812921,4511.87195129262
"1039",2002,812930,1263.9169394188
"1040",2002,812990,7306.24360301436
"1041",2002,813110,1015.35621199461
"1042",2002,813211,5000.12375931289
"1043",2002,813212,3749.58580709122
"1044",2002,813311,5031.79497723655
"1045",2002,813312,1652.21261473284
"1046",2002,813319,3812.46213051604
"1047",2002,813410,1118.79247942651
"1048",2002,813910,1391.3082370687
"1049",2002,813920,8517.72139916297
"1050",2002,813990,4741.29079746177
"1051",2002,921110,2669.5208016286
"1052",2002,921150,10000
"1053",2002,921190,7081.98987560656
"1054",2002,922110,7529.62779373015
"1055",2002,922120,601.943469431071
"1056",2002,922130,2391.06859022099
"1057",2002,922140,10000
"1058",2002,922160,3955.07841539667
"1059",2002,922190,4053.55529975269
"1060",2002,923110,2033.67709752498
"1061",2002,923120,2788.50748555932
"1062",2002,923130,8358.39257866368
"1063",2002,923140,10000
"1064",2002,924110,2277.67293327994
"1065",2002,924120,3191.99568223243
"1066",2002,925110,4825.27524438537
"1067",2002,925120,10000
"1068",2002,926130,3769.30235548657
"1069",2002,926140,5293.46901902434
"1070",2002,926150,960.671933950789
"1071",2002,927110,4894.10589943537
"1072",2002,928110,7095.96436636541
"1073",2002,928120,1759.59490629633
"1074",2002,NA,139.987258031751
"1075",2003,111110,2328.46489224589
"1076",2003,111120,10000
"1077",2003,111130,10000
"1078",2003,111150,10000
"1079",2003,111199,8602.12781275452
"1080",2003,111211,6909.73650191175
"1081",2003,111310,10000
"1082",2003,111336,10000
"1083",2003,111421,1855.53272188402
"1084",2003,111422,8338.27064319254
"1085",2003,111940,6761.66084340258
"1086",2003,111998,9822.63279876477
"1087",2003,112111,8360.74444992701
"1088",2003,112120,2892.98107480028
"1089",2003,112210,1850.72314990498
"1090",2003,112330,10000
"1091",2003,112390,10000
"1092",2003,112410,6900.22680374838
"1093",2003,112511,1483.63439519156
"1094",2003,112920,7607.93391237869
"1095",2003,112990,2647.18744422945
"1096",2003,113110,1440.74644533143
"1097",2003,113210,1430.24747345174
"1098",2003,113310,1296.56426811544
"1099",2003,114111,8027.88701692286
"1100",2003,114112,10000
"1101",2003,114119,10000
"1102",2003,114210,2715.92420415773
"1103",2003,115111,3649.68703323264
"1104",2003,115112,1241.57540206327
"1105",2003,115113,10000
"1106",2003,115115,10000
"1107",2003,115116,5203.20636172764
"1108",2003,115210,4584.61538461538
"1109",2003,115310,1597.37101605737
"1110",2003,211111,736.187995920378
"1111",2003,211112,1565.17265714845
"1112",2003,212111,3281.9306140945
"1113",2003,212112,4566.58852064555
"1114",2003,212113,10000
"1115",2003,212234,9724.91359734915
"1116",2003,212291,10000
"1117",2003,212299,10000
"1118",2003,212311,3038.28502678072
"1119",2003,212312,1456.46075700606
"1120",2003,212313,3226.82963145549
"1121",2003,212319,463.974199537168
"1122",2003,212321,1125.69295465034
"1123",2003,212322,3763.9132754393
"1124",2003,212325,9792.25387366838
"1125",2003,212391,9053.73081255067
"1126",2003,212393,5538.2663110728
"1127",2003,212399,3540.77996216337
"1128",2003,213111,3579.62229711597
"1129",2003,213112,1146.22645453057
"1130",2003,213113,6570.50278160273
"1131",2003,213114,10000
"1132",2003,213115,3764.76099227556
"1133",2003,221111,2151.58372401854
"1134",2003,221112,2745.9557630149
"1135",2003,221113,4086.82642337844
"1136",2003,221121,2290.29441864484
"1137",2003,221122,375.867682074859
"1138",2003,221210,595.232341302677
"1139",2003,221310,457.627502880897
"1140",2003,221320,1004.77957309525
"1141",2003,221330,4104.81382495782
"1142",2003,236115,5015.81537450826
"1143",2003,236116,0
"1144",2003,236210,3652.68296143093
"1145",2003,236220,3124.47266315296
"1146",2003,237110,10000
"1147",2003,237120,0
"1148",2003,237310,3089.45099645153
"1149",2003,237990,6149.33780663118
"1150",2003,238160,10000
"1151",2003,238210,6602.8443068561
"1152",2003,238220,9801.27855011739
"1153",2003,238290,10000
"1154",2003,238330,0
"1155",2003,238390,0
"1156",2003,238910,0
"1157",2003,238990,8519.74922159236
"1158",2003,311111,1086.42433657458
"1159",2003,311119,10000
"1160",2003,311211,10000
"1161",2003,311221,7708.69345118629
"1162",2003,311225,5485.06902928463
"1163",2003,311230,10000
"1164",2003,311340,5746.54893434487
"1165",2003,311411,10000
"1166",2003,311421,3604.99364708248
"1167",2003,311422,4566.20858751613
"1168",2003,311423,5405.93681418692
"1169",2003,311511,3572.79486404073
"1170",2003,311512,10000
"1171",2003,311513,5213.15112911671
"1172",2003,311514,7516.62846910532
"1173",2003,311520,7925.37431805491
"1174",2003,311611,10000
"1175",2003,311612,3210.39191199562
"1176",2003,311615,10000
"1177",2003,311811,4550.50871465984
"1178",2003,311812,8375.59193731434
"1179",2003,311821,9057.46696357786
"1180",2003,311911,5514.71840014857
"1181",2003,311919,10000
"1182",2003,311920,3221.7309002694
"1183",2003,311930,9957.77085128002
"1184",2003,311941,4033.31803416117
"1185",2003,311942,10000
"1186",2003,311991,6470.09766580552
"1187",2003,311999,2502.22243370812
"1188",2003,312111,2184.46410440628
"1189",2003,312112,4127.12816692945
"1190",2003,312113,1205.55865058987
"1191",2003,312120,10000
"1192",2003,312140,10000
"1193",2003,313210,2431.76093671309
"1194",2003,313230,3613.64118706213
"1195",2003,313320,2992.25739194146
"1196",2003,314110,1340.49436155409
"1197",2003,314999,745.483012517348
"1198",2003,316110,5685.46063211359
"1199",2003,316992,10000
"1200",2003,321113,2042.7103067236
"1201",2003,321114,5035.75430850053
"1202",2003,321211,2405.99708892461
"1203",2003,321212,2985.65245526077
"1204",2003,321213,5123.14302876069
"1205",2003,321214,10000
"1206",2003,321219,5084.64021477549
"1207",2003,321911,2791.39608330376
"1208",2003,321912,3791.53072173233
"1209",2003,321918,2094.9981137897
"1210",2003,321920,1342.64283368763
"1211",2003,321991,1631.9759422899
"1212",2003,321992,832.138792045195
"1213",2003,321999,1047.08094176054
"1214",2003,322110,10000
"1215",2003,322121,6270.02459137652
"1216",2003,322122,10000
"1217",2003,322211,1936.58836747462
"1218",2003,322212,4915.53162482989
"1219",2003,322291,3236.86869483791
"1220",2003,322299,2481.14195704611
"1221",2003,323111,3722.89964634886
"1222",2003,323113,2258.72877437006
"1223",2003,323117,1757.54497444026
"1224",2003,324110,561.777428605623
"1225",2003,324121,2564.69160858798
"1226",2003,324122,8357.56982564024
"1227",2003,324191,1545.13009702984
"1228",2003,324199,2341.91358487375
"1229",2003,325110,5938.14638236084
"1230",2003,325120,2030.06975000398
"1231",2003,325193,5032.9184269906
"1232",2003,325199,2761.91447437724
"1233",2003,325211,1351.72364634995
"1234",2003,325212,4859.95263166838
"1235",2003,325311,4019.57311343766
"1236",2003,325314,3459.33977323646
"1237",2003,325320,1959.4809926562
"1238",2003,325411,1452.04185338021
"1239",2003,325412,2878.45744412831
"1240",2003,325413,588.156756271275
"1241",2003,325414,3696.13171213878
"1242",2003,325510,1445.00415543714
"1243",2003,325520,1242.10036122618
"1244",2003,325611,2997.04456696762
"1245",2003,325612,5886.81124047642
"1246",2003,325613,8114.18031924485
"1247",2003,325910,2637.76137495279
"1248",2003,325920,1344.94288589895
"1249",2003,325991,4252.6231732787
"1250",2003,325992,3286.94646821039
"1251",2003,325998,1013.00197789588
"1252",2003,326111,3650.84530545344
"1253",2003,326112,1805.57990845519
"1254",2003,326113,1186.85074213106
"1255",2003,326121,2716.37359442564
"1256",2003,326122,2279.04246134553
"1257",2003,326130,2770.94405122622
"1258",2003,326140,1528.09193467751
"1259",2003,326150,767.125884097408
"1260",2003,326160,10000
"1261",2003,326191,1860.58166743251
"1262",2003,326199,406.450576464376
"1263",2003,326211,1895.87458902352
"1264",2003,326212,3828.30143138248
"1265",2003,326220,365.695801930906
"1266",2003,326291,2116.5314659055
"1267",2003,326299,3105.8978573437
"1268",2003,327211,10000
"1269",2003,327212,4257.98783788334
"1270",2003,327213,2205.73591442386
"1271",2003,327215,2002.13874882381
"1272",2003,327310,3944.807041422
"1273",2003,327320,1772.15731386621
"1274",2003,327331,4518.55589253856
"1275",2003,327332,8161.81678523746
"1276",2003,327390,3107.00117554552
"1277",2003,327410,5808.86883141208
"1278",2003,327420,5191.30502864721
"1279",2003,327910,3494.27421791571
"1280",2003,327991,2386.22127590216
"1281",2003,327992,3560.09900610532
"1282",2003,327993,6183.07036080295
"1283",2003,327999,9155.78324572862
"1284",2003,331210,382.874759014338
"1285",2003,331221,2007.03927262344
"1286",2003,331222,1687.51965358867
"1287",2003,331314,3363.86260842285
"1288",2003,331315,1382.98532862081
"1289",2003,331491,853.812773644917
"1290",2003,331492,3159.88022110831
"1291",2003,331511,2592.56823552425
"1292",2003,331512,8981.29512121325
"1293",2003,331513,2838.65616051911
"1294",2003,331524,7017.30402854068
"1295",2003,332111,1115.69581211372
"1296",2003,332112,3700.65044278874
"1297",2003,332114,4285.61696443788
"1298",2003,332117,1657.96400410169
"1299",2003,332311,1466.20464533578
"1300",2003,332312,1179.34727071407
"1301",2003,332313,1594.4917101114
"1302",2003,332321,893.717988535532
"1303",2003,332322,995.585213733109
"1304",2003,332323,676.985713045144
"1305",2003,332410,9778.06477261862
"1306",2003,332420,766.181628013513
"1307",2003,332431,1037.1288303796
"1308",2003,332439,2656.04195952454
"1309",2003,332510,448.504487867849
"1310",2003,332618,477.511604459741
"1311",2003,332710,289.309142678353
"1312",2003,332721,1697.37551746236
"1313",2003,332722,2000.82237553384
"1314",2003,332811,5632.65527066958
"1315",2003,332812,1453.15925700444
"1316",2003,332813,3566.0947308174
"1317",2003,332911,282.871575703856
"1318",2003,332912,1022.40065188797
"1319",2003,332913,1189.92029597353
"1320",2003,332919,335.534443596897
"1321",2003,332991,866.920126767801
"1322",2003,332992,4697.63263117255
"1323",2003,332993,950.648021960637
"1324",2003,332994,1638.08396517924
"1325",2003,332996,684.896274910102
"1326",2003,332999,686.158332676031
"1327",2003,333111,2784.38023176379
"1328",2003,333112,549.931149792923
"1329",2003,333120,852.644768998326
"1330",2003,333131,4417.27501996712
"1331",2003,333132,1625.50544922595
"1332",2003,333314,661.499559786843
"1333",2003,333414,2214.33847727602
"1334",2003,333415,1540.78921834585
"1335",2003,333511,2014.21163604719
"1336",2003,333514,2002.41638991074
"1337",2003,333515,623.065353970669
"1338",2003,333611,1629.96925216114
"1339",2003,333612,1095.87835920686
"1340",2003,333613,378.094613008094
"1341",2003,333618,755.594716647503
"1342",2003,333911,351.712650107821
"1343",2003,333912,995.237178034046
"1344",2003,333913,2065.67706289548
"1345",2003,333921,2417.34731849338
"1346",2003,333922,2270.71307623617
"1347",2003,333923,1794.9111890621
"1348",2003,333924,1977.78603584465
"1349",2003,333991,930.69311631456
"1350",2003,333992,3617.78237972747
"1351",2003,333993,4193.93615408649
"1352",2003,333994,3834.57171443329
"1353",2003,333995,972.707931931931
"1354",2003,333996,1408.7982156935
"1355",2003,333997,1454.13579279915
"1356",2003,333999,270.073922276921
"1357",2003,334111,959.7208144946
"1358",2003,334112,564.481740072485
"1359",2003,334210,2419.96068979724
"1360",2003,334220,1029.77285715949
"1361",2003,334290,709.727746852119
"1362",2003,334310,823.249842718226
"1363",2003,334412,1516.38706006067
"1364",2003,334413,268.842772925388
"1365",2003,334416,3797.04279366837
"1366",2003,334417,2343.41663493326
"1367",2003,334418,2050.03037934902
"1368",2003,334419,725.961503901454
"1369",2003,334510,1691.68568738746
"1370",2003,334511,1640.9395610348
"1371",2003,334512,1767.4507945488
"1372",2003,334513,1171.53150724026
"1373",2003,334514,2212.06811811239
"1374",2003,334515,405.243460508066
"1375",2003,334516,1976.21615897182
"1376",2003,334517,2156.85584597294
"1377",2003,334519,294.974121890941
"1378",2003,334613,899.206112315922
"1379",2003,335110,460.050557746445
"1380",2003,335121,1101.76565805759
"1381",2003,335122,793.980472900396
"1382",2003,335129,421.629891353184
"1383",2003,335221,2357.44751795292
"1384",2003,335222,3942.49746181972
