DoD_Office_Info

Report Filter:
{Date Signed} (ID) Between 10/1/1989 and 9/30/1999 And {Contracting Department ID} (ID) = "9700"

"Fiscal Year","Contracting Agency ID","Contracting Agency Name","Contracting Department ID","Contracting Department Name","Contracting Office ID","Contracting Office Name","Contracting Office Region","Country Where Award Was Issued","Major Command Code","Major Command ID","Major Command Name","Organization Code","Organization ID","Parent Macom Code","Sub Command 1 Code","Sub Command 1 ID","Sub Command 1 Name","Sub Command 2 Code","Sub Command 2 ID","Sub Command 2 Name","Sub Command 3 Code","Sub Command 3 ID","Sub Command 3 Name","Sub Command 4 Code","Sub Command 4 ID","Sub Command 4 Name","Dollars Obligated","Number of Records"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AD160","DEFENSE CONTRACT MANAGEMENT AREA","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","S2605A_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$1,658,000.00","4"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AD161","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~1700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","$1,724,000.00","5"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AD162","DEFENSE CONTRACT MANAGEMENT AREA","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","DLA8DN","","","","","","","","","","","","","$722,000.00","4"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AD164","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~1700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","$2,342,000.00","9"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AD170","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~1700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","$488,000.00","3"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AD171","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~1700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","$100,000.00","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AF400","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~1700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","($163,000.00)","3"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AF410","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~9700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","$91,000.00","2"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AF412","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~1700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","($33,000.00)","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AF421","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","($31,000.00)","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AF426","AFPRO BOWING MILITARY AIRPLAINESP.O. BOX 773","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~1700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","$84,000.00","4"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AF426","AFPRO BOWING MILITARY AIRPLAINESP.O. BOX 773","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$80,000.00","2"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AL000","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N68520_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$341,447,000.00","436"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM611","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$31,399,000.00","21"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM612","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$286,427,000.00","29"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM613","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$966,000.00","4"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM614","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$42,955,000.00","29"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM615","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$4,152,000.00","13"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM621","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$166,056,000.00","12"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM623","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$93,296,000.00","20"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM624","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$3,788,000.00","12"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM625","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$552,000.00","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM626","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~1700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","$986,000.00","3"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM627","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$52,144,000.00","163"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM628","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$51,288,000.00","271"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM6A1","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","NAVAIR","ORG-2936","NAVAIR","~9700~1700~NAVAIR~NAVAIR HQS~~~~","~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","NAVAIR HQS","ORG-2947","NAVAIR HQS","","","","","","","","","","$3,280,000.00","2"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM6A1","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$79,838,000.00","18"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AM6A2","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$14,402,000.00","2"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AN301","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$221,518,000.00","216"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AN307","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$220,000.00","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AN308","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$614,000.00","2"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AN308","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$172,000.00","2"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AN310","DEFENSE PLANT REPRESENTATIVE OFF","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","DLA8LE","","","","","","","","","","","","","$33,092,000.00","44"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AN311","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$38,256,000.00","102"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AN316","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$21,846,000.00","98"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AR251","DEFENSE PLANT REPRESENTATIVE OFF","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$47,000.00","22"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AT711","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$350,770,000.00","33"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AT712","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$43,272,000.00","10"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AT713","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$27,120,000.00","23"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AT714","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$27,456,000.00","23"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AT716","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$74,766,000.00","19"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AT721","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$31,558,000.00","40"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AT722","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$73,946,000.00","21"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AT723","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$61,995,000.00","61"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AT724","NAVAL AIR SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00019_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$25,316,000.00","14"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AX354","NAVAL REGIONAL CONTRACTING CENTE","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N62558_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$9,334,000.00","15"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","AX384","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N66002_NAVAIR HQS_N00019 _NAVAIR","","","","","","","","","","","","","$165,000.00","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BA729","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$3,893,000.00","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BA778","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$260,000.00","3"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD102","DEFENSE CONTRACT MANAGEMENT DIVI","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA DCMAO","","","","","","","","","","","","","$782,000.00","6"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD102","DEFENSE CONTRACT MANAGEMENT DIVI","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","N00024_NAVSEA DCMAO","","","","","","","","","","","","","$472,000.00","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD202","DEFENSE CONTRACT MANAGEMENT DIVI","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","S2202A","","","","","","","","","","","","","$40,167,000.00","102"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD202","DEFENSE CONTRACT MANAGEMENT DIVI","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","S2202A","","","","","","","","","","","","","$3,639,000.00","2"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD303","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~1700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","N00024_NAVSEA DCMAO","","","","","","","","","","","","","$14,738,000.00","34"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD303","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~9700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","N00024_NAVSEA DCMAO","","","","","","","","","","","","","$131,000.00","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD402","DEFENSE CONTRACT MANAGEMENT DIVI","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA DCMAO","","","","","","","","","","","","","$8,210,000.00","8"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD403","NAVAL SEA SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~1700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","S4402A","","","","","","","","","","","","","$2,047,000.00","2"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD506","DEFENSE CONTRACT MANAGEMENT DIVI","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","S0506A","","","","","","","","","","","","","$18,747,000.00","54"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD602","DEFENSE CONTRACT MANAGEMENT AREA","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","S0602A","","","","","","","","","","","","","$15,618,000.00","22"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD602","DEFENSE CONTRACT MANAGEMENT AREA","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","S0602A","","","","","","","","","","","","","($103,000.00)","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD603","NAVAL SEA SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~1700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","N00024_NAVSEA DCMAO","","","","","","","","","","","","","$5,257,000.00","60"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BD910","DEFENSE CONTRACT MANAGEMENT DIVI","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","S3910A","","","","","","","","","","","","","$22,662,000.00","75"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH002","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$4,438,320,000.00","369"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH002","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$1,333,658,000.00","26"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH003","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$336,624,000.00","375"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH003","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$21,758,000.00","11"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH004","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~1700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$608,250,000.00","693"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH004","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~9700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$182,959,000.00","40"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH004","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~9700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","","","","","","","","","","","","","","$77,560,000.00","3"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH005","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$2,940,472,000.00","1,043"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH005","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$130,215,000.00","19"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH006","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$1,777,434,000.00","380"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH006","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$420,707,000.00","27"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH008","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$170,954,000.00","18"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH008","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$100,000.00","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BH009","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA HQS_N00024 _NAVSEA","","","","","","","","","","","","","$3,330,000.00","66"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BN117","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","S2207A","","","","","","","","","","","","","$543,000.00","7"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BN227","NAVAL SEA SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~1700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","N00024_NAVSEA DPRO","","","","","","","","","","","","","$25,819,000.00","56"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BN679","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~1700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","N00024_NAVSEA DPRO","","","","","","","","","","","","","$6,137,000.00","23"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BN861","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00024_NAVSEA DPRO","","","","","","","","","","","","","$7,919,000.00","39"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BN861","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~9700~~~~~~","~~~~~~~~","N00024_NAVSEA DPRO","","","","","","","","","","","","","$1,633,000.00","1"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BN907","NAVAL SEA SYSTEMS COMMAND","NO REGION IDENTIFIED","USA","NAVSEA","ORG-2941","NAVSEA","~9700~1700~NAVSEA~~~~~","~ORG-1144~ORG-2410~ORG-2941~~~~~","N00024_NAVSEA DPRO","","","","","","","","","","","","","$1,801,000.00","13"
"1990","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","BS124","SUPERVISOR SHIPBUILDING CONVERSI","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N63124_NAVSEA SUPSHIP","","","","","","","","","","","","","$6,808,000.00","45"
