"EntityID","fiscal_year","EntityText","EntityCategory","EntitySizeCode","EntitySizeText","UnknownCompany","IsEntityAbove2018constant10ThousandThreshold","AnyEntityUSplaceOfPerformance","AnyEntityForeignPlaceOfPerformance","Action_Obligation_Then_Year","ObligatedAmountIsSmall","MajorityNotSmall","ObligatedAmount_OMB20_GDP20","NumberOfActions","first_year_2018T","last_year_2018T","active_2007_to_2016","first_year","first_graduate"
"129613",2007,"004450172","PDuns-1","S","Always Small Vendor",NA,1,1,0,60465,60465,0,75139.8036535355,1,2007,2020,7,2006,NA
"127853",2007,"065160871","PDuns-1","S","Always Small Vendor",NA,1,1,0,15534.5,15534.5,0,19304.7098297502,1,2007,2009,2,2007,NA
"524354",2007,"785713934","PDuns-1","S","Always Small Vendor",NA,1,1,0,62491.5299,62491.5299,0,77658.1706225923,3,2007,2020,8,2004,NA
"487623",2007,"603588711","PDuns-1","S","Always Small Vendor",NA,1,1,0,23014,23014,0,28599.4780663601,3,2007,2010,3,2006,NA
"92640",2007,"044483183","PDuns-1","S","Always Small Vendor",NA,1,1,0,76504,76504,0,95071.4552006959,2,2007,2008,2,2003,NA
"590098",2007,"853752970","PDuns-1","S","Always Small Vendor",NA,1,1,1,107129.2734,107129.2734,0,133129.456194855,1,2007,2015,8,2006,NA
"292499",2007,"153698290","PDuns-1","S","Always Small Vendor",NA,1,1,0,53537,53537,0,66530.383994035,1,2007,2007,1,2007,NA
"271701",2007,"138849323","PDuns-1","S","Always Small Vendor",NA,1,1,0,29560.2,29560.2,0,36734.4351932397,3,2007,2015,5,2005,NA
"353634",2007,"148633246","PDuns-1","S","Always Small Vendor",NA,1,1,0,228800,228800,0,284329.563812601,2,2007,2012,5,2007,NA
"579529",2007,"797003824","PDuns-1","S","Always Small Vendor",NA,1,1,0,62860,62860,0,78116.068099913,2,2007,2008,2,2007,NA
"490840",2007,"790332519","PDuns-1","S","Always Small Vendor",NA,1,1,0,11111,11111,0,13807.6301727352,2,2007,2007,1,2007,NA
"320921",2007,"179208848","PDuns-1","S","Always Small Vendor",NA,1,1,0,11172,11172,0,13883.43482043,2,2007,2007,1,2007,NA
"508215",2007,"784811361","PDuns-1","S","Always Small Vendor",NA,1,1,0,4400,4400,0,5467.8762271654,1,2007,2020,9,2007,2011
"343333",2007,"242031396","PDuns-1","M","Medium Vendor",NA,1,1,1,3575.1599,NA,NA,4442.84814216478,2,2007,2012,2,2007,NA
"141179",2007,"008385452","PDuns-2+","S","Always Small Vendor",NA,1,1,0,9950,9950,0,12364.856468249,1,2007,2010,3,2007,NA
"364685",2007,"144054165","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,63031.0293,22800.7402,1,78328.6060643718,4,2007,2008,2,2007,2007
"594187",2007,"797446437","PDuns-1","M","Medium Vendor",NA,1,1,0,29730.2402,NA,NA,36945.7440039766,2,2007,2008,2,2007,NA
"565878",2007,"881579700","PDuns-1","N","Sometimes Small Vendor",NA,1,1,1,72576,748,1,90190.1329688082,5,2007,2009,3,2007,2007
"419659",2007,"212146844","PDuns-1","S","Always Small Vendor",NA,1,1,0,85000,85000,0,105629.427115695,1,2007,2013,7,2007,2008
"298015",2007,"126490742","PDuns-1","S","Always Small Vendor",NA,1,1,0,26236,26236,0,32603.4547036163,3,2007,2007,1,2005,NA
"102041",2007,"045019994","PDuns-1","S","Always Small Vendor",NA,1,1,0,6224,6224,0,7734.55946315397,1,2007,2010,3,2006,NA
"582621",2007,"805703126","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2010,4,2007,NA
"387739",2007,"544983760","PDuns-1","M","Medium Vendor",NA,1,1,1,64000,NA,NA,79532.7451224059,2,2007,2016,6,2007,NA
"284452",2007,"084377951","PDuns-1","S","Always Small Vendor",NA,1,1,0,34938.999,34938.999,0,43418.6640984218,2,2007,2007,1,2007,NA
"74639",2007,"016887619","PDuns-1","S","Always Small Vendor",NA,1,1,0,42506.9688,42506.9688,0,52823.3736796322,1,2007,2014,6,2006,NA
"347067",2007,"142915524","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,9000,8000,0,11184.2922828383,6,2007,2019,4,2004,2019
"272133",2007,"117754452","PDuns-1","S","Always Small Vendor",NA,1,1,0,17628,17628,0,21906.3004846527,4,2007,2008,2,2007,NA
"12979",2007,"031562619","PDuns-1","S","Always Small Vendor",NA,1,1,0,33980.7998,33980.7998,0,42227.9107742016,2,2007,2013,6,2007,2013
"584093",2007,"797110686","PDuns-1","S","Always Small Vendor",NA,1,1,0,17192,17192,0,21364.4836585063,2,2007,2012,6,2007,NA
"256060",2007,"081857559","PDuns-1","S","Always Small Vendor",NA,1,1,0,12500,12500,0,15533.7392817199,1,2007,2007,1,2005,NA
"520215",2007,"785429861","PDuns-2+","S","Always Small Vendor",NA,1,1,0,81000,81000,0,100658.630545545,1,2007,2012,6,2007,NA
"510696",2007,"625355466","PDuns-1","S","Always Small Vendor",NA,1,1,0,112867.1556,112867.1556,0,140259.917484777,9,2007,2011,5,2007,NA
"544836",2007,"878239995","PDuns-1","S","Always Small Vendor",NA,1,1,0,14386.7998,14386.7998,0,17878.46377532,1,2007,2008,2,2007,NA
"68763",2007,"006166797","PDuns-1","M","Medium Vendor",NA,1,NA,NA,0,NA,NA,0,0,2007,2017,9,2007,2013
"486462",2007,"790058825","PDuns-1","S","Always Small Vendor",NA,1,1,0,1138952,1138952,0,1415374.67379148,5,2007,2020,10,2007,NA
"656507",2007,"876928909","PDuns-1","S","Always Small Vendor",NA,1,1,0,4800,4800,0,5964.95588418044,1,2007,2007,1,2007,NA
"634165",2007,"961706710","PDuns-1","S","Always Small Vendor",NA,1,1,0,18963,18963,0,23565.3038399404,1,2007,2008,2,2007,NA
"373413",2007,"144513517","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,174560,174560,0,216925.562321362,0,2007,2007,1,2007,NA
"250984",2007,"096568217","PDuns-1","S","Always Small Vendor",NA,1,1,0,8500,8500,0,10562.9427115695,2,2007,2007,1,2007,NA
"280863",2007,"166290486","PDuns-1","S","Always Small Vendor",NA,1,1,0,20151,20151,0,25041.630421275,2,2007,2012,5,2007,NA
"444591",2007,"188812887","PDuns-1","S","Always Small Vendor",NA,1,1,0,251852,251852,0,312976.264446378,3,2007,2007,1,2007,NA
"590497",2007,"806265901","PDuns-1","S","Always Small Vendor",NA,1,1,0,21000,21000,0,26096.6819932894,1,2007,2011,5,2007,NA
"40321",2007,"010309052","PDuns-2+","M","Medium Vendor",NA,1,1,0,1013021.0625,NA,NA,1258880.40574127,2,2007,2020,9,2007,NA
"230241",2007,"113237762","PDuns-1","M","Medium Vendor",NA,1,1,0,13325,NA,NA,16558.9660743134,1,2007,2008,2,2007,NA
"66543",2007,"011830523","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2013,5,2007,NA
"507809",2007,"625183061","PDuns-1","S","Always Small Vendor",NA,1,1,0,93874,93874,0,116657.139306574,2,2007,2010,4,2007,NA
"629825",2007,"949075758","PDuns-1","S","Always Small Vendor",NA,1,1,0,27933,27933,0,34712.3151485026,1,2007,2007,1,2007,NA
"414079",2007,"557336612","PDuns-1","S","Always Small Vendor",NA,1,1,0,19773,19773,0,24571.8901453958,3,2007,2015,8,2007,NA
"263804",2007,"138382655","PDuns-1","S","Always Small Vendor",NA,1,1,0,18000,18000,0,22368.5845656767,1,2007,2008,2,2007,NA
"131544",2007,"072852754","PDuns-1","M","Medium Vendor",NA,1,1,0,25000,NA,NA,31067.4785634398,1,2007,2020,1,2007,NA
"595678",2007,"806402991","PDuns-1","S","Always Small Vendor",NA,1,1,0,4805571,4805571,0,5971878.96110352,1,2007,2009,3,2007,NA
"247801",2007,"105876564","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,69301,69301,0,86120.2932769976,0,2007,2011,4,2003,NA
"547248",2007,"787349336","PDuns-1","S","Always Small Vendor",NA,1,1,0,3600,3600,0,4473.71691313533,2,2007,2007,1,2007,NA
"623115",2007,"927324434","PDuns-1","S","Always Small Vendor",NA,1,1,0,18613,18613,0,23130.3591400522,4,2007,2012,2,2007,NA
"489012",2007,"783823003","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,261961.7538,233012.4335,0,325539.646824904,3,2007,2008,2,2007,NA
"510670",2007,"800591948","PDuns-1","S","Always Small Vendor",NA,1,1,0,9200,9200,0,11432.8321113458,1,2007,2017,9,2007,NA
"607242",2007,"806916909","PDuns-1","S","Always Small Vendor",NA,1,1,0,25000,25000,0,31067.4785634398,1,2007,2012,3,2007,NA
"318941",2007,"191927339","PDuns-1","S","Always Small Vendor",NA,1,1,0,55650,55650,0,69156.207282217,1,2007,2020,10,2007,NA
"274721",2007,"083422758","PDuns-1","S","Always Small Vendor",NA,1,1,0,24500,24500,0,30446.128992171,1,2007,2007,1,2007,NA
"482634",2007,"623565640","PDuns-1","S","Always Small Vendor",NA,1,1,0,26471,26471,0,32895.4890021126,3,2007,2010,4,2007,NA
"328971",2007,"135172224","PDuns-1","M","Medium Vendor",NA,1,1,0,9500,NA,NA,11805.6418541071,2,2007,2011,3,2007,NA
"300686",2007,"086252439","PDuns-1","S","Always Small Vendor",NA,1,1,0,210107.5,210107.5,0,261100.410090717,1,2007,2009,2,2007,NA
"536800",2007,"793503801","PDuns-1","S","Always Small Vendor",NA,1,1,0,1e+05,1e+05,0,124269.914253759,2,2007,2011,5,2007,NA
"583440",2007,"797088627","PDuns-1","M","Medium Vendor",NA,1,1,0,33150,NA,NA,41195.4765751212,1,2007,2008,2,2007,NA
"131195",2007,"057443962","PDuns-1","S","Always Small Vendor",NA,1,1,0,18200,18200,0,22617.1243941842,1,2007,2017,2,2007,NA
"98888",2007,"003607496","PDuns-1","S","Always Small Vendor",NA,1,1,0,18450,18450,0,22927.7991798186,1,2007,2007,1,2007,NA
"563371",2007,"795767420","PDuns-1","S","Always Small Vendor",NA,1,1,0,39818,39818,0,49481.7944575618,3,2007,2014,6,2007,2011
"508856",2007,"800468766","PDuns-1","S","Always Small Vendor",NA,1,1,0,28510,28510,0,35429.3525537467,2,2007,2008,2,2007,NA
"582260",2007,"805688756","PDuns-1","S","Always Small Vendor",NA,1,1,0,4000,4000,0,4970.79657015037,1,2007,2012,6,2007,NA
"50578",2007,"010831423","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,38500,0,1,47843.9169876973,1,2007,2007,1,2006,2007
"64305",2007,"006059898","PDuns-1","S","Always Small Vendor",NA,1,1,0,13500,13500,0,16776.4384242575,1,2007,2013,2,2007,NA
"326392",2007,"156300386","PDuns-1","S","Always Small Vendor",NA,1,1,0,20408,20408,0,25361.0041009072,5,2007,2018,4,2005,NA
"366535",2007,"144161747","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,18901,18007,0,23488.256493103,19,2007,2012,3,2004,2005
"496245",2007,"790603943","PDuns-1","M","Medium Vendor",NA,1,1,0,1150969,NA,NA,1430308.18938735,2,2007,2020,10,2007,NA
"527279",2007,"801442893","PDuns-1","S","Always Small Vendor",NA,1,1,0,8400,8400,0,10438.6727973158,1,2007,2007,1,2007,NA
"251079",2007,"081485013","PDuns-1","S","Always Small Vendor",NA,1,1,0,10750,10750,0,13359.0157822791,1,2007,2020,5,2006,NA
"415957",2007,"209541861","PDuns-1","M","Medium Vendor",NA,1,1,1,15896.0295,NA,NA,19753.9822294023,2,2007,2015,3,2007,NA
"404044",2007,"152350489","PDuns-1","S","Always Small Vendor",NA,1,1,0,40000,40000,0,49707.9657015037,1,2007,2014,5,2007,NA
"299214",2007,"126545198","PDuns-1","S","Always Small Vendor",NA,1,1,0,81686.4,81686.4,0,101511.619236983,3,2007,2020,8,2007,NA
"489342",2007,"790217256","PDuns-1","S","Always Small Vendor",NA,1,1,0,13500,13500,0,16776.4384242575,1,2007,2007,1,2007,NA
"80435",2007,"053265802","PDuns-1","S","Always Small Vendor",NA,1,1,0,12000,12000,0,14912.3897104511,1,2007,2007,1,2007,NA
"285841",2007,"084641088","PDuns-1","M","Medium Vendor",NA,1,1,1,153375,NA,NA,190598.980986703,2,2007,2011,5,2007,NA
"678889",2007,"957504004","PDuns-1","S","Always Small Vendor",NA,1,1,0,205720,205720,0,255648.067602833,1,2007,2013,7,2007,NA
"9130",2007,"039327721","PDuns-1","S","Always Small Vendor",NA,1,1,0,8590,8590,0,10674.7856343979,1,2007,2013,5,2001,2008
"194519",2007,"078948502","PDuns-1","S","Always Small Vendor",NA,1,1,0,34091,34091,0,42364.856468249,2,2007,2010,2,2005,NA
"402629",2007,"152225137","PDuns-1","S","Always Small Vendor",NA,1,1,0,6786.4,6786.4,0,8433.45346091711,6,2007,2011,2,2004,NA
"492707",2007,"691738863","PDuns-1","N","Sometimes Small Vendor",NA,1,1,1,6644,2435,1,8256.49310301976,17,2007,2007,1,2005,2007
"565579",2007,"796026755","PDuns-1","S","Always Small Vendor",NA,1,1,0,14953,14953,0,18582.0802783646,2,2007,2020,3,2005,2019
"117063",2007,"037434060","PDuns-1","S","Always Small Vendor",NA,1,1,0,9902,9902,0,12305.2069094072,1,2007,2007,1,2007,NA
"232475",2007,"120870852","PDuns-1","S","Always Small Vendor",NA,1,1,0,14240,14240,0,17696.0357897353,1,2007,2007,1,2004,NA
"210050",2007,"092717313","PDuns-1","S","Always Small Vendor",NA,1,1,0,24337.5,24337.5,0,30244.1903815086,15,2007,2014,5,2006,NA
"283678",2007,"118503130","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,52822,8975,1,65641.8541071207,3,2007,2020,10,2006,2007
"562680",2007,"788285893","PDuns-1","S","Always Small Vendor",NA,1,1,0,5225,5225,0,6493.10301975892,1,2007,2018,10,2007,NA
"499531",2007,"612893425","PDuns-1","S","Always Small Vendor",NA,1,1,0,14215,14215,0,17664.9683111719,2,2007,2011,4,2007,NA
"595044",2007,"806365768","PDuns-1","S","Always Small Vendor",NA,1,1,0,8510,8510,0,10575.3697029949,2,2007,2008,2,2007,NA
"251390",2007,"106482107","PDuns-1","S","Always Small Vendor",NA,1,1,0,13980,13980,0,17372.9340126755,1,2007,2007,1,2006,NA
"549972",2007,"844899971","PDuns-1","S","Always Small Vendor",NA,1,1,0,18490,18490,0,22977.5071455201,3,2007,2007,1,2004,NA
"477596",2007,"783116994","PDuns-1","S","Always Small Vendor",NA,1,1,0,32075,32075,0,39859.5749968933,8,2007,2009,3,2007,NA
"523033",2007,"785624297","PDuns-1","S","Always Small Vendor",NA,1,1,0,20117,20117,0,24999.3786504287,1,2007,2011,2,2005,NA
"534212",2007,"786547815","PDuns-1","S","Always Small Vendor",NA,1,1,0,0,0,0,0,1,2007,2007,1,2007,NA
"319532",2007,"169405524","PDuns-1","M","Medium Vendor",NA,1,1,0,5828,NA,NA,7242.45060270908,2,2007,2007,1,2006,NA
"231034",2007,"103886032","PDuns-1","S","Always Small Vendor",NA,1,1,0,22050,22050,0,27401.5160929539,1,2007,2007,1,2007,NA
"207887",2007,"062793518","PDuns-1","S","Always Small Vendor",NA,1,1,0,49750,49750,0,61824.2823412452,2,2007,2011,2,2007,NA
"244788",2007,"081131260","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2014,6,2007,NA
"427053",2007,"332015283","PDuns-1","M","Medium Vendor",NA,1,1,1,20595.96,NA,NA,25594.5818317385,2,2007,2007,1,2007,NA
"326316",2007,"147494579","PDuns-1","S","Always Small Vendor",NA,1,1,0,19000,19000,0,23611.2837082142,1,2007,2008,2,2007,NA
"184291",2007,"109150649","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2017,8,2007,NA
"631596",2007,"869044701","PDuns-1","S","Always Small Vendor",NA,1,1,0,25000,25000,0,31067.4785634398,1,2007,2007,1,2007,NA
"16595",2007,"031837677","PDuns-1","S","Always Small Vendor",NA,1,1,0,11400,11400,0,14166.7702249285,1,2007,2007,1,2004,NA
"616051",2007,"959522970","PDuns-1","S","Always Small Vendor",NA,1,1,0,21954,21954,0,27282.2169752703,1,2007,2008,2,2007,NA
"512567",2007,"614147085","PDuns-1","S","Always Small Vendor",NA,1,1,0,132905,132905,0,165160.929538959,2,2007,2013,6,2007,NA
"300045",2007,"154062103","PDuns-1","S","Always Small Vendor",NA,1,1,0,9360,9360,0,11631.6639741519,1,2007,2007,1,2007,NA
"308837",2007,"119599835","PDuns-1","S","Always Small Vendor",NA,1,1,0,33768,33768,0,41963.4646452094,2,2007,2008,2,2007,NA
"184917",2007,"100943591","PDuns-1","M","Medium Vendor",NA,1,NA,NA,0,NA,NA,0,0,2007,2012,2,2007,NA
"521668",2007,"792050465","PDuns-1","S","Always Small Vendor",NA,1,1,0,99468,99468,0,123608.798309929,1,2007,2018,4,2007,NA
"565840",2007,"881524110","PDuns-1","N","Sometimes Small Vendor",NA,1,1,1,13244,12930,0,16458.3074437679,5,2007,2007,1,2007,NA
"396947",2007,"176919749","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,46800,27800,0,58158.3198707593,5,2007,2018,5,2006,NA
"310613",2007,"127537749","PDuns-1","M","Medium Vendor",NA,1,1,0,15930,NA,NA,19796.1973406238,1,2007,2007,1,2007,NA
"574916",2007,"832035059","PDuns-1","S","Always Small Vendor",NA,1,1,0,18939.1898,18939.1898,0,23535.7149248167,3,2007,2014,6,2007,NA
"41031",2007,"033505223","PDuns-1","S","Always Small Vendor",NA,1,1,0,59010,59010,0,73331.6764011433,1,2007,2007,1,2007,NA
"525090",2007,"785806188","PDuns-1","S","Always Small Vendor",NA,1,1,0,28632.5,28632.5,0,35581.5831987076,2,2007,2012,4,2007,NA
"633353",2007,"869237065","PDuns-1","S","Always Small Vendor",NA,1,1,0,61129,61129,0,75964.9558841804,4,2007,2020,10,2007,NA
"204907",2007,"077715006","PDuns-1","S","Always Small Vendor",NA,1,1,0,31157.55,31157.55,0,38719.4606685721,7,2007,2020,10,2005,NA
"560878",2007,"788222136","PDuns-1","S","Always Small Vendor",NA,1,1,0,6500,6500,0,8077.54442649435,1,2007,2007,1,2007,NA
"650547",2007,"874899110","PDuns-1","S","Always Small Vendor",NA,1,1,0,5344,5344,0,6640.98421772089,3,2007,2007,1,2007,NA
"118167",2007,"019387885","PDuns-1","S","Always Small Vendor",NA,1,1,0,16758,16758,0,20825.152230645,1,2007,2007,1,2007,NA
"140697",2007,"058138194","PDuns-1","S","Always Small Vendor",NA,1,1,0,6495,6495,0,8071.33093078166,2,2007,2011,5,2004,NA
"119677",2007,"046205761","PDuns-1","M","Medium Vendor",NA,1,1,0,13000,NA,NA,16155.0888529887,1,2007,2007,1,2006,NA
"286653",2007,"167081087","PDuns-1","M","Medium Vendor",NA,1,1,0,24960,NA,NA,31017.7705977383,1,2007,2009,3,2007,NA
"526911",2007,"627029734","PDuns-1","S","Always Small Vendor",NA,1,1,0,22470,22470,0,27923.4497328197,2,2007,2008,2,2006,NA
"555321",2007,"787898332","PDuns-1","S","Always Small Vendor",NA,1,1,0,386280,386280,0,480029.824779421,2,2007,2010,4,2007,NA
"437735",2007,"462010166","PDuns-1","S","Always Small Vendor",NA,1,1,1,9144,9144,0,11363.2409593637,1,2007,2007,1,2005,NA
"45946",2007,"002047462","PDuns-1","S","Always Small Vendor",NA,1,1,0,36143,36143,0,44914.8751087362,1,2007,2019,1,2006,NA
"422558",2007,"216179838","PDuns-1","M","Medium Vendor",NA,1,1,0,60000,NA,NA,74561.9485522555,2,2007,2020,8,2007,NA
"328641",2007,"179922781","PDuns-1","S","Always Small Vendor",NA,1,1,0,9500,9500,0,11805.6418541071,2,2007,2007,1,2007,NA
"245930",2007,"096059134","PDuns-1","S","Always Small Vendor",NA,1,1,0,52977.6103,52977.6103,0,65835.2308935007,4,2007,2016,5,2006,NA
"472903",2007,"602817165","PDuns-1","S","Always Small Vendor",NA,1,1,0,20419.7,20419.7,0,25375.5436808749,3,2007,2007,1,2007,NA
"252874",2007,"122309511","PDuns-1","M","Medium Vendor",NA,1,1,0,15200,NA,NA,18889.0269665714,2,2007,2007,1,2007,NA
"285879",2007,"084646587","PDuns-1","S","Always Small Vendor",NA,1,1,0,221000,221000,0,274636.510500808,1,2007,2008,2,2007,NA
"306622",2007,"154586549","PDuns-1","M","Medium Vendor",NA,1,1,0,7e+05,NA,NA,869889.399776314,1,2007,2020,10,2007,NA
"389522",2007,"176483378","PDuns-1","S","Always Small Vendor",NA,1,1,0,9270,9270,0,11519.8210513235,1,2007,2019,5,2007,NA
"541975",2007,"787059364","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,116870,6575,1,145234.248788368,4,2007,2007,1,2007,2007
"498776",2007,"624303587","PDuns-1","S","Always Small Vendor",NA,1,1,0,48700,48700,0,60519.4482415807,1,2007,2008,2,2007,NA
"256796",2007,"137863796","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,8530.1299,8530.1299,0,10600.3851124643,0,2007,2008,2,2007,NA
"479467",2007,"690539424","PDuns-2+","M","Medium Vendor",NA,1,1,0,8859.2002,NA,NA,11009.3204921089,1,2007,2007,1,2007,NA
"290628",2007,"140066015","PDuns-1","S","Always Small Vendor",NA,1,1,0,9000,9000,0,11184.2922828383,1,2007,2007,1,2007,NA
"364932",2007,"137428475","PDuns-1","S","Always Small Vendor",NA,1,1,0,17490,17490,0,21734.8080029825,1,2007,2007,1,2007,NA
"545007",2007,"827780156","PDuns-1","S","Always Small Vendor",NA,1,1,0,21546,21546,0,26775.195725115,1,2007,2012,4,2004,NA
"242877",2007,"130224632","PDuns-1","M","Medium Vendor",NA,1,1,0,248610,NA,NA,308947.433826271,8,2007,2020,10,2007,NA
"327071",2007,"170103829","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2015,8,2007,NA
"510981",2007,"784995461","PDuns-1","S","Always Small Vendor",NA,1,1,0,11700,11700,0,14539.5799676898,3,2007,2007,1,2007,NA
"494718",2007,"612481978","PDuns-1","M","Medium Vendor",NA,1,1,0,13415.0001,NA,NA,16670.8091214117,3,2007,2011,4,2007,NA
"499417",2007,"807417584","PDuns-1","M","Medium Vendor",NA,1,1,0,274109,NA,NA,340635.019261837,1,2007,2009,3,2007,NA
"129810",2007,"038275199","PDuns-1","M","Medium Vendor",NA,1,1,1,1e+05,NA,NA,124269.914253759,1,2007,2007,1,2007,NA
"505673",2007,"697478626","PDuns-1","M","Medium Vendor",NA,1,1,1,9597,NA,NA,11926.1836709333,1,2007,2007,1,2007,NA
"2798",2007,"047086371","PDuns-1","S","Always Small Vendor",NA,1,1,0,33209.3496,33209.3496,0,41269.2302721511,2,2007,2010,3,2006,NA
"102670",2007,"014165971","PDuns-1","S","Always Small Vendor",NA,1,1,0,25427,25427,0,31598.1110973033,4,2007,2009,3,2007,NA
"607883",2007,"806953449","PDuns-1","S","Always Small Vendor",NA,1,1,0,6500,6500,0,8077.54442649435,1,2007,2008,2,2007,NA
"289566",2007,"167139570","PDuns-1","S","Always Small Vendor",NA,1,1,0,8821,8821,0,10961.8491363241,1,2007,2008,2,2007,NA
"416396",2007,"557442121","PDuns-1","M","Medium Vendor",NA,1,1,0,16800,NA,NA,20877.3455946315,1,2007,2008,2,2007,NA
"8667",2007,"047543921","PDuns-1","S","Always Small Vendor",NA,1,1,0,17190.34,17190.34,0,21362.4207779297,6,2007,2017,8,2003,NA
"511888",2007,"785021846","PDuns-1","M","Medium Vendor",NA,1,1,0,22254,NA,NA,27655.0267180316,2,2007,2007,1,2007,NA
"25279",2007,"009581414","PDuns-1","S","Always Small Vendor",NA,1,1,0,26740.9199,26740.9199,0,33230.9182303964,2,2007,2009,2,2006,NA
"167633",2007,"068269802","PDuns-1","M","Medium Vendor",NA,1,NA,NA,0,NA,NA,0,0,2007,2012,6,2004,NA
"283830",2007,"084225531","PDuns-1","M","Medium Vendor",NA,1,1,0,126682,NA,NA,157427.612774947,7,2007,2007,1,2007,NA
"11008",2007,"024268328","PDuns-1","S","Always Small Vendor",NA,1,1,0,27169,27169,0,33762.8930036038,3,2007,2010,4,2007,NA
"521858",2007,"614881998","PDuns-1","S","Always Small Vendor",NA,1,1,0,99805,99805,0,124027.587920964,1,2007,2009,3,2007,NA
"568993",2007,"883304578","PDuns-1","M","Medium Vendor",NA,1,1,0,101982,NA,NA,126732.943954269,2,2007,2007,1,2007,NA
"562737",2007,"788287089","PDuns-1","S","Always Small Vendor",NA,1,1,0,11480.75,11480.75,0,14267.1181806885,5,2007,2019,8,2007,NA
"479562",2007,"783230118","PDuns-1","S","Always Small Vendor",NA,1,1,0,7500,7500,0,9320.24356903194,1,2007,2011,5,2007,NA
"633220",2007,"961669348","PDuns-1","S","Always Small Vendor",NA,1,1,0,26400,26400,0,32807.2573629924,1,2007,2007,1,2007,NA
"347708",2007,"158603873","PDuns-1","S","Always Small Vendor",NA,1,1,0,225769.45,225769.45,0,280563.501926184,71,2007,2012,6,2006,NA
"322374",2007,"128345092","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2011,5,2007,NA
"149624",2007,"073976227","PDuns-1","S","Always Small Vendor",NA,1,1,0,24754,24754,0,30761.7745743755,5,2007,2014,6,2006,NA
"455506",2007,"781083667","PDuns-1","S","Always Small Vendor",NA,1,1,0,2025,2025,0,2516.46576363862,4,2007,2008,2,2007,NA
