"SimpleArea","ProductServiceOrRnDarea","ProductOrServiceCode","ProductOrServiceCodeText","MDAcat","Fiscal.Year","Action_Obligation"
"Products","Aircraft","4920","AIRCRAFT MAINT & REP SHOP EQ","Other via Platform Portfolio",2013,563018
"Products","Aircraft","4920","AIRCRAFT MAINT & REP SHOP EQ","Other via Platform Portfolio",2014,518872
"Products","Aircraft","4920","AIRCRAFT MAINT & REP SHOP EQ","Other via Platform Portfolio",2015,29903.2402
"Products","Aircraft","4920","AIRCRAFT MAINT & REP SHOP EQ","Other via Platform Portfolio",2016,58022.5195
"Products","Aircraft","4920","AIRCRAFT MAINT & REP SHOP EQ","Other via Platform Portfolio",2017,13977.6001
"Products","Aircraft","4920","AIRCRAFT MAINT & REP SHOP EQ","Other via Platform Portfolio",2020,245834.1914
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",1993,40500
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",1994,71361
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",1996,4500000
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",1998,37388
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2000,31080
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2001,534510
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2002,0
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2003,25488
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2005,19340
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2006,9972
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2008,179370
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2009,2899
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2010,170976
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2011,141775
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2012,10908
"Products","Aircraft","6610","FLIGHT INSTRUMENTS","Other via Platform Portfolio",2015,2185.1001
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1990,1570000
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1991,4523000
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1992,236867
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1993,826411
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1994,1013602
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1995,1676443
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1996,146250
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1997,128989
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1998,2064506
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",1999,1146160
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2000,287450
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2001,2427354
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2002,842042
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2003,4607800
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2006,1380039
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2007,1321299
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2008,88740
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2009,555152
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2010,1321824
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2011,2151192
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2012,474561.4492
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2013,201731.45
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2014,143550
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2015,676533.6925
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2016,-2592.0801
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2017,408389.89
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2018,651000
"Products","Aircraft","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","Other via Platform Portfolio",2020,1026000
"Products","Clothing & Subsistence","6505","DRUGS AND BIOLOGICALS","Other via Platform Portfolio",2002,183920
"Products","Clothing & Subsistence","6505","DRUGS AND BIOLOGICALS","Other via Platform Portfolio",2005,13018
"Products","Clothing & Subsistence","6505","DRUGS AND BIOLOGICALS","Other via Platform Portfolio",2007,226098
"Products","Clothing & Subsistence","6510","SURGICAL DRESSING MATERIALS","Other via Platform Portfolio",2005,53855
"Products","Clothing & Subsistence","6510","SURGICAL DRESSING MATERIALS","Other via Platform Portfolio",2008,120267
"Products","Clothing & Subsistence","6510","SURGICAL DRESSING MATERIALS","Other via Platform Portfolio",2019,1235.6
"Products","Clothing & Subsistence","6510","SURGICAL DRESSING MATERIALS","Other via Platform Portfolio",2020,2065.1499
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2004,3800
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2005,91933
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2006,209129
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2007,0
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2009,10704.2998
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2011,22370.2392
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2012,9995
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2014,60127
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2015,8482.12
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2016,36646.6499
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2018,5534.25
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2019,14911.82
"Products","Clothing & Subsistence","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","Other via Platform Portfolio",2020,25650.3103
"Products","Clothing & Subsistence","6520","DENTAL INSTRUMENTS EQ & SUPPLIES","Other via Platform Portfolio",2020,8750
"Products","Clothing & Subsistence","6525","IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY","Other via Platform Portfolio",1993,98000
"Products","Clothing & Subsistence","6525","IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY","Other via Platform Portfolio",1995,28465
"Products","Clothing & Subsistence","6525","IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY","Other via Platform Portfolio",1996,78636
"Products","Clothing & Subsistence","6525","IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY","Other via Platform Portfolio",2005,3225
"Products","Clothing & Subsistence","6525","IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY","Other via Platform Portfolio",2006,18770
"Products","Clothing & Subsistence","6525","IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY","Other via Platform Portfolio",2012,50522.75
"Products","Clothing & Subsistence","6525","IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY","Other via Platform Portfolio",2013,304292
"Products","Clothing & Subsistence","6525","IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY","Other via Platform Portfolio",2014,353692.16
"Products","Clothing & Subsistence","6525","IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY","Other via Platform Portfolio",2020,2440
"Products","Clothing & Subsistence","6530","HOSP FURNITURE,EQ,UTENSILS & SUP","Other via Platform Portfolio",1995,46572
"Products","Clothing & Subsistence","6530","HOSP FURNITURE,EQ,UTENSILS & SUP","Other via Platform Portfolio",2004,20845
"Products","Clothing & Subsistence","6540","OPHTHALMIC INSTRUMENTS, EQUIPMENT, AND SUPPLIES","Other via Platform Portfolio",2010,12500
"Products","Clothing & Subsistence","6540","OPHTHALMIC INSTRUMENTS, EQUIPMENT, AND SUPPLIES","Other via Platform Portfolio",2011,0
"Products","Clothing & Subsistence","6540","OPHTHALMIC INSTRUMENTS, EQUIPMENT, AND SUPPLIES","Other via Platform Portfolio",2017,4000
"Products","Clothing & Subsistence","6540","OPHTHALMIC INSTRUMENTS, EQUIPMENT, AND SUPPLIES","Other via Platform Portfolio",2019,-3307
"Products","Clothing & Subsistence","6545","MEDICAL SETS KITS & OUTFITS","Other via Platform Portfolio",2002,269547
"Products","Clothing & Subsistence","6545","MEDICAL SETS KITS & OUTFITS","Other via Platform Portfolio",2003,61792
"Products","Clothing & Subsistence","6545","MEDICAL SETS KITS & OUTFITS","Other via Platform Portfolio",2006,35558
"Products","Clothing & Subsistence","6545","MEDICAL SETS KITS & OUTFITS","Other via Platform Portfolio",2007,10675
"Products","Clothing & Subsistence","6545","MEDICAL SETS KITS & OUTFITS","Other via Platform Portfolio",2008,0
"Products","Clothing & Subsistence","6545","MEDICAL SETS KITS & OUTFITS","Other via Platform Portfolio",2017,136608.0105
"Products","Clothing & Subsistence","6545","MEDICAL SETS KITS & OUTFITS","Other via Platform Portfolio",2019,0
"Products","Clothing & Subsistence","6545","MEDICAL SETS KITS & OUTFITS","Other via Platform Portfolio",2020,117648
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",1990,49000
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",1994,82500
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",1999,50676
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2001,27000
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2002,32632
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2004,237782
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2005,81584
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2007,1255642.1875
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2008,2457672.1001
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2009,3592957.5947
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2010,5310416.8125
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2011,58093.6787
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2012,17060.4004
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2013,50749.76
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2014,0
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2016,38340
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2019,33324.8906
"Products","Clothing & Subsistence","8305","TEXTILE FABRICS","Other via Platform Portfolio",2020,0
"Products","Clothing & Subsistence","8310","YARD AND THREAD","Other via Platform Portfolio",2009,4604
"Products","Clothing & Subsistence","8315","NOTIONS AND APPAREL FINDINGS","Other via Platform Portfolio",2000,42331
"Products","Clothing & Subsistence","8315","NOTIONS AND APPAREL FINDINGS","Other via Platform Portfolio",2007,2038
"Products","Clothing & Subsistence","8315","NOTIONS AND APPAREL FINDINGS","Other via Platform Portfolio",2014,41400
"Products","Clothing & Subsistence","8315","NOTIONS AND APPAREL FINDINGS","Other via Platform Portfolio",2015,0
"Products","Clothing & Subsistence","8315","NOTIONS AND APPAREL FINDINGS","Other via Platform Portfolio",2019,3465
"Products","Clothing & Subsistence","8320","PADDING AND STUFFING MATERIALS","Other via Platform Portfolio",2012,85458.5
"Products","Clothing & Subsistence","8320","PADDING AND STUFFING MATERIALS","Other via Platform Portfolio",2013,-55.96
"Products","Clothing & Subsistence","8330","LEATHER","Other via Platform Portfolio",2009,21257
"Products","Clothing & Subsistence","8330","LEATHER","Other via Platform Portfolio",2014,5085
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2003,1129307
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2004,264575
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2005,285941
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2006,8443
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2007,2009882
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2008,15163.3203
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2010,5331.5
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2011,16777.5703
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2012,0
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2013,12139
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2017,84470.0234
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2018,5274.4399
"Products","Clothing & Subsistence","8340","TENTS AND TARPAULINS","Other via Platform Portfolio",2019,30990.6494
"Products","Clothing & Subsistence","8345","FLAGS AND PENNANTS","Other via Platform Portfolio",2003,6038
"Products","Clothing & Subsistence","8345","FLAGS AND PENNANTS","Other via Platform Portfolio",2005,3100
"Products","Clothing & Subsistence","8345","FLAGS AND PENNANTS","Other via Platform Portfolio",2006,4756
"Products","Clothing & Subsistence","8345","FLAGS AND PENNANTS","Other via Platform Portfolio",2018,6131.1001
"Products","Clothing & Subsistence","8345","FLAGS AND PENNANTS","Other via Platform Portfolio",2019,553.53
"Products","Clothing & Subsistence","8345","FLAGS AND PENNANTS","Other via Platform Portfolio",2020,6680.92
"Products","Clothing & Subsistence","8405","OUTERWEAR, MEN'S","Other via Platform Portfolio",2004,474256
"Products","Clothing & Subsistence","8405","OUTERWEAR, MEN'S","Other via Platform Portfolio",2010,4258
"Products","Clothing & Subsistence","8405","OUTERWEAR, MEN'S","Other via Platform Portfolio",2019,94850
"Products","Clothing & Subsistence","8405","OUTERWEAR, MEN'S","Other via Platform Portfolio",2020,-94850
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",1992,170800
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",1996,192232
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2000,72827
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2001,326341
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2004,234864
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2005,214740
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2006,56808.25
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2007,3950
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2008,0
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2009,931228.7793
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2010,0
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2011,107559.1719
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2012,18559
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2013,302984.5
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2015,21000
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2016,63061.9004
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2017,-26667.3804
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2019,1483.89
"Products","Clothing & Subsistence","8415","CLOTHING, SPECIAL PURPOSE","Other via Platform Portfolio",2020,1446.2
