"","CSIScontractID","IsOriginal","IsComplete","Action.Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","StartFiscal_Year","WhyMissing"
"4323",66956104,NA,1,0,0,1,NA,2015-10-27,2015-10-27,2015-10-27,2016,"Close/Term LastCurrent Out of Range"
"4324",25329400,NA,1,0,1,1,2013-10-15,2013-06-04,2013-06-04,2013-06-04,2013,"Unknown Close/Term"
"4325",62908185,NA,1,79545.5803,1,0,2020-09-30,2015-09-25,2015-09-25,2015-09-25,2015,"Close/Term LastCurrent Out of Range"
"4326",26250244,NA,1,-16.67,0,0,2013-08-02,2013-08-23,NA,2013-08-23,2013,"Unknown Other"
"4327",18966961,NA,1,0,1,0,2000-09-01,2009-01-21,NA,2009-01-21,2009,"Unknown Close/Term"
"4328",18966650,NA,1,0,1,0,1998-12-31,2008-11-10,NA,2008-11-10,2009,"Unknown Close/Term"
"4329",2930160,NA,1,0,0,1,NA,2009-10-01,2009-10-01,2009-09-28,2010,"Close/Term LastCurrent Out of Range"
"4330",18966670,NA,1,0,1,0,1998-11-16,2009-01-12,NA,2009-01-12,2009,"Unknown Close/Term"
"4331",2572728,NA,1,0,1,0,NA,2011-11-29,2014-11-25,2011-12-01,2012,"Close/Term LastCurrent Out of Range"
"4332",3407083,NA,1,23800,1,0,2000-04-28,2010-05-01,NA,1999-04-28,2010,"Unknown Close/Term"
"4333",28551981,NA,1,0,1,0,2019-08-24,2014-09-03,2014-09-03,2014-09-03,2014,"Close/Term LastCurrent Out of Range"
"4334",8295270,NA,1,0,0,1,NA,2009-12-14,2009-12-14,2009-12-14,2010,"Close/Term LastCurrent Out of Range"
"4335",25925010,NA,1,0,0,0,2014-08-12,2013-08-05,NA,2013-08-05,2013,"Unknown Other"
"4336",62568240,NA,1,0,1,1,2016-01-26,2015-06-30,2015-06-30,2015-06-30,2015,"Unknown Close/Term"
"4337",3097911,NA,1,0,1,1,NA,2008-03-20,NA,2008-03-20,2008,"Close/Term LastCurrent Out of Range"
"4338",25086273,NA,1,6831780,0,0,1995-04-28,2013-06-06,NA,1990-12-20,2013,"Unknown Other"
"4339",66344769,NA,1,0,0,0,2016-10-20,2015-10-14,2015-10-14,2015-10-14,2016,"Unknown Other"
"4340",8119129,NA,1,0,1,1,NA,2011-06-13,2011-06-13,2011-06-13,2011,"Close/Term LastCurrent Out of Range"
"4341",4168132,NA,1,0,0,1,NA,2012-09-20,2013-08-29,2012-09-20,2012,"Close/Term LastCurrent Out of Range"
"4342",9139013,NA,1,-1470.0699,0,0,2000-04-30,2009-08-15,NA,2009-08-15,2009,"Unknown Other"
"4343",25325719,NA,1,0,0,0,2013-08-13,2013-01-31,NA,2013-01-31,2013,"Unknown Other"
"4344",8469862,NA,1,0,1,0,NA,2011-12-28,2011-12-28,2011-12-28,2012,"Close/Term LastCurrent Out of Range"
"4345",28443327,NA,1,0,0,1,2017-12-16,2013-12-13,2013-12-13,2013-12-16,2014,"Close/Term LastCurrent Out of Range"
"4346",3185795,NA,1,5134.2699,1,0,2017-10-01,2012-08-14,2012-08-14,2012-08-10,2012,"Close/Term LastCurrent Out of Range"
"4347",25874867,NA,1,18947.26,0,0,2015-03-31,2013-02-07,2014-04-18,2013-02-07,2013,"Unknown Other"
"4348",9423131,NA,1,-8626.1504,0,0,1999-09-30,2009-02-11,NA,2009-02-11,2009,"Unknown Other"
"4349",25147796,NA,1,0,1,1,NA,2012-10-03,2012-10-03,2012-10-01,2013,"Close/Term LastCurrent Out of Range"
"4350",7976060,NA,1,0,0,1,2012-02-22,2010-11-23,2010-11-23,2010-11-23,2011,"Unknown Close/Term"
"4351",25883741,NA,1,214627.9225,1,0,2017-09-30,2013-07-16,2016-09-07,2013-10-01,2013,"Close/Term LastCurrent Out of Range"
"4352",27482791,NA,1,165145,0,1,2018-12-31,2014-05-20,2014-05-20,2014-05-20,2014,"Close/Term LastCurrent Out of Range"
"4353",28411218,NA,1,0,0,1,NA,2014-05-23,2014-05-23,2014-05-23,2014,"Close/Term LastCurrent Out of Range"
"4354",27169404,NA,1,0,0,1,NA,2014-09-25,NA,2014-09-25,2014,"Close/Term LastCurrent Out of Range"
"4355",8405442,NA,1,0,0,1,NA,2012-02-10,NA,2012-02-09,2012,"Close/Term LastCurrent Out of Range"
"4356",25255386,NA,1,9.3,0,0,2013-01-04,2013-01-30,2013-01-30,2013-01-30,2013,"Unknown Other"
"4357",25227544,NA,1,-9447,0,0,2013-08-09,2013-07-23,NA,2013-07-23,2013,"Unknown Other"
"4358",25436922,NA,1,0,0,0,2013-06-22,2013-02-22,NA,2013-02-22,2013,"Unknown Other"
"4359",17208740,NA,1,-148.9,1,0,1997-06-19,2010-05-27,NA,2010-05-27,2010,"Unknown Close/Term"
"4360",1307088,NA,1,0,1,0,NA,2008-09-02,2008-09-02,2008-09-02,2008,"Close/Term LastCurrent Out of Range"
"4361",1254705,NA,1,0,1,0,2020-08-18,2010-08-11,2010-08-11,2010-08-11,2010,"Close/Term LastCurrent Out of Range"
"4362",25853735,NA,1,-77.24,1,0,2013-05-14,2013-08-23,NA,2013-08-15,2013,"Unknown Close/Term"
"4363",60542360,NA,1,16591069.9653,1,0,2017-02-28,2014-11-19,2016-05-10,2014-11-19,2015,"Close/Term LastCurrent Out of Range"
"4364",62551051,NA,1,0,0,1,NA,2015-07-24,2015-07-24,2015-07-24,2015,"Close/Term LastCurrent Out of Range"
"4365",62697646,NA,1,0,0,0,2015-03-13,2015-01-29,NA,2015-01-29,2015,"Unknown Other"
"4366",25155556,NA,1,0,0,1,NA,2012-10-15,NA,2012-10-15,2013,"Close/Term LastCurrent Out of Range"
"4367",62697608,NA,1,0,0,0,2015-05-22,2015-02-03,NA,2015-02-03,2015,"Unknown Other"
"4368",17625183,NA,1,-552,1,0,1999-09-30,2010-03-30,NA,2010-03-30,2010,"Unknown Close/Term"
"4369",18804458,NA,1,0,0,0,2014-04-04,2008-05-29,2008-05-29,2008-05-29,2008,"Unknown Other"
"4370",25305761,NA,1,0,0,1,NA,2013-08-26,2015-05-27,2013-10-01,2013,"Close/Term LastCurrent Out of Range"
"4371",25229897,NA,1,1100,0,0,2013-05-09,2012-11-19,2012-11-21,2012-11-19,2013,"Unknown Other"
"4372",4168134,NA,1,0,0,1,NA,2012-09-20,2013-07-09,2012-09-20,2012,"Close/Term LastCurrent Out of Range"
"4373",62934087,NA,1,3795.1899,1,0,2016-03-31,2015-01-29,2015-09-02,2015-01-29,2015,"Unknown Close/Term"
"4374",25225410,NA,1,0,0,1,NA,2013-06-20,2013-06-20,2013-06-24,2013,"Close/Term LastCurrent Out of Range"
"4375",26207472,NA,1,0,0,0,2013-02-08,2013-01-09,NA,2013-01-09,2013,"Unknown Other"
"4376",60526659,NA,1,6990,1,0,2017-06-16,2015-09-29,2015-09-29,2015-09-28,2015,"Close/Term LastCurrent Out of Range"
"4377",60797840,NA,1,0,1,1,2018-01-03,2015-08-06,2015-08-06,2015-08-06,2015,"Close/Term LastCurrent Out of Range"
"4378",26384753,NA,1,305077.706,1,0,2017-09-30,2013-09-16,2016-08-24,2013-09-16,2013,"Close/Term LastCurrent Out of Range"
"4379",62289753,NA,1,18700,0,1,2017-09-30,2015-09-28,2016-09-29,2015-09-28,2015,"Close/Term LastCurrent Out of Range"
"4380",66345868,NA,1,0,0,0,2016-07-25,2015-11-18,2015-11-18,2015-11-18,2016,"Unknown Other"
"4381",61980684,NA,1,552690,1,1,2018-04-19,2015-01-23,2015-01-23,2015-04-17,2015,"Close/Term LastCurrent Out of Range"
"4382",62466836,NA,1,83654.2305,0,1,2018-06-29,2014-10-23,2014-10-23,2014-10-23,2015,"Close/Term LastCurrent Out of Range"
"4383",8155536,NA,1,0,0,1,NA,2008-06-25,2008-06-25,2008-06-17,2008,"Close/Term LastCurrent Out of Range"
"4384",62571749,NA,1,0,0,0,2015-08-30,2015-08-14,NA,2015-08-14,2015,"Unknown Other"
"4385",1308449,NA,1,0,1,1,NA,2008-02-27,2009-03-02,2008-03-01,2008,"Close/Term LastCurrent Out of Range"
"4386",62492762,NA,1,0.0062,1,1,2017-12-25,2015-02-06,2015-02-06,2015-02-06,2015,"Close/Term LastCurrent Out of Range"
"4387",25339554,NA,1,-9750,0,0,2013-12-04,2013-10-21,NA,2013-10-21,2014,"Unknown Other"
"4388",25574367,NA,1,-1299.87,0,0,2013-06-22,2013-10-29,NA,2013-10-29,2014,"Unknown Other"
"4389",27379199,NA,1,66086.2209,0,1,2020-09-30,2014-05-27,2016-04-29,2014-05-27,2014,"Close/Term LastCurrent Out of Range"
"4390",28411243,NA,1,0,1,1,NA,2014-06-26,2015-04-30,2014-06-26,2014,"Close/Term LastCurrent Out of Range"
"4391",18966709,NA,1,-0.03,1,0,1999-04-30,2008-05-22,NA,2008-05-22,2008,"Unknown Close/Term"
"4392",63219205,NA,1,67378.9404,1,0,2018-05-24,2015-11-21,2016-05-22,2015-11-21,2016,"Close/Term LastCurrent Out of Range"
"4393",62921645,NA,1,1703744.19,0,0,2016-06-30,2015-06-17,2015-07-24,2015-06-17,2015,"Unknown Other"
"4394",9212997,NA,1,-464633.125,0,0,2008-03-31,2011-05-02,NA,2011-02-25,2011,"Unknown Other"
"4395",27527604,NA,1,0,0,1,NA,2014-04-03,2014-04-03,2014-04-02,2014,"Close/Term LastCurrent Out of Range"
"4396",28266004,NA,1,142774.34,1,0,2017-03-31,2014-06-27,2014-11-13,2014-06-24,2014,"Close/Term LastCurrent Out of Range"
"4397",8108342,NA,1,95177793.3509,1,0,2020-06-30,2008-05-08,2015-10-21,2008-05-06,2008,"Close/Term LastCurrent Out of Range"
"4398",2569961,NA,1,0,1,0,NA,2010-03-03,2010-03-03,2010-03-03,2010,"Close/Term LastCurrent Out of Range"
"4399",62924521,NA,1,64515.8414,0,1,2017-10-01,2014-10-02,2016-10-21,2014-10-02,2015,"Close/Term LastCurrent Out of Range"
"4400",18966706,NA,1,0,1,0,1999-06-30,2008-11-17,NA,2008-11-17,2009,"Unknown Close/Term"
"4401",8179460,NA,1,0,1,1,NA,2011-08-06,2011-08-06,2011-08-06,2011,"Close/Term LastCurrent Out of Range"
"4402",27325780,NA,1,0,1,1,2018-06-29,2014-08-27,2014-08-27,2014-08-27,2014,"Close/Term LastCurrent Out of Range"
"4403",2571413,NA,1,0,0,1,NA,2010-11-23,2010-11-23,2010-11-23,2011,"Close/Term LastCurrent Out of Range"
"4404",27510543,NA,1,0,1,1,NA,2014-05-05,2014-05-05,2014-05-06,2014,"Close/Term LastCurrent Out of Range"
"4405",62928925,NA,1,6675,1,0,2016-09-03,2015-02-28,2016-08-30,2015-01-26,2015,"Unknown Close/Term"
"4406",61108573,NA,1,21871.2,0,0,2016-05-02,2014-12-18,2014-12-18,2014-12-18,2015,"Unknown Other"
"4407",25265596,NA,1,0,0,0,2014-03-31,2013-09-30,NA,2013-09-30,2013,"Unknown Other"
"4408",8568671,NA,1,0,0,1,NA,2010-07-07,2010-07-07,2010-07-07,2010,"Close/Term LastCurrent Out of Range"
"4409",60351181,NA,1,677441.825,1,0,2017-03-31,2015-09-30,2015-09-30,2015-09-18,2015,"Close/Term LastCurrent Out of Range"
"4410",1411361,NA,1,0,1,0,NA,2011-06-14,NA,2011-06-14,2011,"Close/Term LastCurrent Out of Range"
"4411",1028526,NA,1,594047.2,1,0,1999-07-23,2009-04-30,NA,1997-07-24,2009,"Unknown Close/Term"
"4412",62687444,NA,1,-62,0,0,2015-06-18,2015-06-08,NA,2015-06-08,2015,"Unknown Other"
"4413",3233766,NA,1,6935,1,0,2020-08-05,2011-07-26,2011-07-26,2011-07-26,2011,"Close/Term LastCurrent Out of Range"
"4414",62496336,NA,1,0,0,0,2016-11-03,2015-07-27,2015-07-27,2015-07-27,2015,"Unknown Other"
"4415",8093150,NA,1,0,0,1,NA,2010-09-07,NA,2010-09-07,2010,"Close/Term LastCurrent Out of Range"
"4416",25828035,NA,1,4274682.6042,1,0,2017-09-30,2013-01-11,2016-09-26,2013-01-11,2013,"Close/Term LastCurrent Out of Range"
"4417",25918481,NA,1,26090.41,0,0,2013-06-06,2013-06-26,2013-06-26,2013-06-06,2013,"Unknown Other"
"4418",4164051,NA,1,0,0,1,NA,2008-10-16,2008-10-16,2008-10-16,2009,"Close/Term LastCurrent Out of Range"
"4419",8207353,NA,1,0,0,1,NA,2009-06-30,2009-06-30,2009-07-01,2009,"Close/Term LastCurrent Out of Range"
"4420",25323303,NA,1,0,0,1,NA,2013-05-28,2015-04-14,2013-05-28,2013,"Close/Term LastCurrent Out of Range"
"4421",1530603,NA,1,146442,0,1,NA,2010-04-16,NA,1997-01-23,2010,"Close/Term LastCurrent Out of Range"
"4422",2933620,NA,1,0,0,1,NA,2008-10-16,2012-10-03,2008-10-01,2009,"Close/Term LastCurrent Out of Range"
"4423",61204973,NA,1,0,0,0,2015-02-20,2015-01-29,NA,2015-01-29,2015,"Unknown Other"
"4424",63320108,NA,1,225466.8349,1,0,2017-10-31,2015-11-16,2016-08-16,2015-11-16,2016,"Close/Term LastCurrent Out of Range"
"4425",62948283,NA,1,0,0,1,NA,2015-03-03,2015-03-03,2015-02-24,2015,"Close/Term LastCurrent Out of Range"
"4426",66501335,NA,1,0,1,1,2018-04-18,2015-10-19,2015-10-19,2015-10-19,2016,"Close/Term LastCurrent Out of Range"
"4427",27263736,NA,1,0,0,1,NA,2014-08-20,2014-08-20,2014-09-30,2014,"Close/Term LastCurrent Out of Range"
"4428",27467762,NA,1,141786.5694,1,0,2019-09-30,2014-07-22,2014-07-22,2014-07-21,2014,"Close/Term LastCurrent Out of Range"
"4429",8349360,NA,1,0,1,0,NA,2009-05-31,2010-05-12,2009-05-22,2009,"Close/Term LastCurrent Out of Range"
"4430",4162502,NA,1,0,0,1,NA,2008-09-18,2008-09-18,2008-09-18,2008,"Close/Term LastCurrent Out of Range"
"4431",63983610,NA,1,-8776.8799,0,0,2015-08-05,2015-10-29,NA,2015-10-29,2016,"Unknown Other"
"4432",18804418,NA,1,0,0,0,2014-04-04,2008-05-29,2008-05-29,2008-05-29,2008,"Unknown Other"
"4433",27273895,NA,1,0,1,1,2014-10-14,2014-05-13,2014-05-13,2014-05-13,2014,"Unknown Close/Term"
"4434",25805166,NA,1,41403.1899,1,0,2015-05-19,2013-07-19,2015-03-24,2013-07-19,2013,"Unknown Close/Term"
"4435",62551040,NA,1,0,0,1,NA,2015-06-17,2015-06-17,2015-07-01,2015,"Close/Term LastCurrent Out of Range"
"4436",2961343,NA,1,225436946.5825,0,0,2015-11-30,2008-08-22,2015-08-25,2008-08-22,2008,"Unknown Other"
"4437",25871203,NA,1,-66199.49,0,0,2003-05-31,2013-05-23,NA,2013-05-22,2013,"Unknown Other"
"4438",1250140,NA,1,0,0,1,NA,2009-01-12,2009-01-12,2009-01-07,2009,"Close/Term LastCurrent Out of Range"
"4439",24797424,NA,1,351739,1,0,2020-03-27,2008-02-29,2008-02-29,2008-02-28,2008,"Close/Term LastCurrent Out of Range"
"4440",8686056,NA,1,0,0,1,NA,2012-09-28,2012-09-28,2012-10-01,2012,"Close/Term LastCurrent Out of Range"
"4441",8154417,NA,1,0,0,1,NA,2011-12-20,2011-12-20,2011-10-01,2012,"Close/Term LastCurrent Out of Range"
"4442",3265663,NA,1,0,0,1,2013-09-25,2012-09-25,2012-09-25,2012-09-25,2012,"Unknown Close/Term"
"4443",4168058,NA,1,0,0,1,NA,2012-07-26,2012-07-26,2012-10-01,2012,"Close/Term LastCurrent Out of Range"
"4444",25402468,NA,1,-3435,0,0,2013-11-17,2014-08-26,NA,2014-08-26,2014,"Unknown Other"
"4445",8123179,NA,1,32908.77,1,0,2017-09-27,2012-09-27,2016-09-28,2012-09-28,2012,"Close/Term LastCurrent Out of Range"
"4446",18966630,NA,1,0,1,0,1998-11-30,2008-11-10,NA,2008-11-10,2009,"Unknown Close/Term"
"4447",62278196,NA,1,0,0,1,NA,2015-06-15,2015-06-15,2015-06-15,2015,"Close/Term LastCurrent Out of Range"
"4448",25869923,NA,1,250589,0,0,2014-01-31,2014-01-09,2014-01-09,2014-01-09,2014,"Unknown Other"
"4449",27573569,NA,1,33400,1,0,2017-04-30,2014-04-25,2016-04-19,2014-04-25,2014,"Close/Term LastCurrent Out of Range"
"4450",62429518,NA,1,0,0,1,NA,2015-02-12,2015-02-12,2015-04-01,2015,"Close/Term LastCurrent Out of Range"
"4451",24814125,NA,1,0,1,0,2017-06-12,2012-09-30,2012-09-30,2012-06-13,2012,"Close/Term LastCurrent Out of Range"
"4452",61438804,NA,1,481627.169,0,1,2017-12-14,2015-07-29,2016-09-15,2015-07-29,2015,"Close/Term LastCurrent Out of Range"
"4453",62944699,NA,1,4175290.96,1,0,2017-08-31,2014-11-17,2016-06-14,2014-11-17,2015,"Close/Term LastCurrent Out of Range"
